t,ax,ay,az,gx,gy,gz
22065, 0.65, -0.35, 0.70, 0.42, -1.61, 0.07
22066, 0.65, -0.36, 0.69, -0.14, -1.54, 0.35
22067, 0.65, -0.36, 0.69, 0.07, -1.96, 0.14
22068, 0.65, -0.36, 0.69, 0.21, -2.03, 0.07
22069, 0.65, -0.35, 0.69, 0.42, -2.31, 0.35
22070, 0.65, -0.36, 0.70, 0.42, -2.17, 0.70
22071, 0.65, -0.35, 0.70, 1.05, 0.07, 0.84
22072, 0.66, -0.35, 0.69, 0.63, 0.28, 0.91
22073, 0.65, -0.36, 0.69, 0.63, -0.56, 0.70
22074, 0.65, -0.36, 0.70, 0.84, -0.21, -0.07
22075, 0.65, -0.35, 0.69, 0.70, -0.63, -0.14
22076, 0.65, -0.35, 0.69, 0.49, -0.42, 0.21
22077, 0.65, -0.35, 0.69, 0.56, -0.63, 0.42
22078, 0.65, -0.36, 0.69, 0.42, 0.07, 0.14
22079, 0.65, -0.36, 0.70, 0.91, 0.28, 0.35
22080, 0.65, -0.35, 0.70, 0.42, 0.42, 0.07
22081, 0.65, -0.35, 0.70, 0.07, 0.28, 0.14
22082, 0.65, -0.36, 0.70, 0.49, 0.42, 0.35
22083, 0.65, -0.36, 0.70, 1.05, 0.63, -0.14
22084, 0.65, -0.35, 0.70, 0.56, 0.07, -0.21
22085, 0.65, -0.35, 0.70, 0.77, -0.07, 0.28
22086, 0.65, -0.36, 0.70, 0.56, -0.07, 0.21
22087, 0.65, -0.35, 0.70, 0.35, 0.07, -0.14
22088, 0.65, -0.35, 0.70, 0.42, 0.35, 0.28
22089, 0.64, -0.35, 0.70, 0.49, 0.07, 0.21
22090, 0.64, -0.35, 0.70, 0.42, -0.21, 0.00
22091, 0.64, -0.35, 0.70, 0.84, -0.56, 0.21
22092, 0.64, -0.35, 0.70, 0.91, -0.21, 0.42
22093, 0.64, -0.35, 0.70, 1.26, -0.63, 0.42
22094, 0.64, -0.35, 0.70, 1.26, -0.91, 0.84
22095, 0.64, -0.36, 0.70, 1.12, -1.05, 0.70
22096, 0.64, -0.35, 0.70, 1.26, -1.96, 0.49
22097, 0.64, -0.35, 0.70, 0.14, -1.61, 0.35
22098, 0.65, -0.35, 0.71, -0.42, -1.19, -0.28
22099, 0.64, -0.35, 0.70, -0.21, -1.19, -1.75
22100, 0.64, -0.36, 0.70, -0.07, -1.75, -2.52
22101, 0.65, -0.36, 0.70, -0.56, -0.77, -2.80
22102, 0.65, -0.36, 0.70, -1.05, -0.84, -1.47
22103, 0.64, -0.35, 0.70, -0.77, -1.26, -1.61
22104, 0.64, -0.35, 0.70, 0.07, -2.03, -1.54
22105, 0.65, -0.35, 0.70, 1.05, -2.24, -0.77
22106, 0.65, -0.35, 0.70, 0.91, -2.52, 0.14
22107, 0.64, -0.34, 0.70, 0.77, -3.22, 0.77
22108, 0.64, -0.34, 0.71, 0.91, -3.50, 1.19
22109, 0.64, -0.35, 0.70, 1.12, -3.78, 0.84
22110, 0.65, -0.35, 0.70, 1.33, -3.50, 1.47
22111, 0.65, -0.34, 0.70, 1.40, -3.71, 1.61
22112, 0.65, -0.34, 0.70, 1.40, -3.64, 1.89
22113, 0.66, -0.36, 0.70, 0.49, -3.08, 1.61
22114, 0.65, -0.35, 0.70, 1.19, -3.71, 0.84
22115, 0.65, -0.35, 0.69, 1.05, -3.71, 1.19
22116, 0.65, -0.35, 0.69, 0.84, -3.57, 1.26
22117, 0.66, -0.35, 0.70, 1.33, -2.73, 1.47
22118, 0.66, -0.36, 0.69, 0.91, -1.96, 1.47
22119, 0.65, -0.35, 0.69, 0.84, -2.45, 1.40
22120, 0.66, -0.35, 0.70, 0.56, -1.82, 0.77
22121, 0.66, -0.35, 0.69, 0.07, -1.89, -0.35
22122, 0.66, -0.35, 0.69, -0.07, -1.75, -0.77
22123, 0.66, -0.35, 0.69, -0.28, -1.19, -0.63
22124, 0.65, -0.35, 0.69, -0.35, -0.84, 0.00
22125, 0.65, -0.35, 0.70, -0.07, -1.05, 0.28
22126, 0.66, -0.35, 0.70, -0.21, -0.63, 0.07
22127, 0.66, -0.34, 0.70, 1.75, 1.33, 0.84
22128, 0.66, -0.35, 0.69, 0.21, 0.28, 1.05
22129, 0.65, -0.35, 0.69, -0.07, 0.42, 0.56
22130, 0.65, -0.35, 0.70, -0.28, 0.42, -0.42
22131, 0.65, -0.35, 0.70, -0.21, 0.07, -0.49
22132, 0.65, -0.35, 0.70, -0.14, 0.49, -0.63
22133, 0.65, -0.35, 0.69, 0.00, 0.42, -0.77
22134, 0.65, -0.35, 0.69, -0.28, 0.49, -0.35
22135, 0.65, -0.35, 0.70, 0.14, 0.77, -0.28
22136, 0.65, -0.36, 0.70, 0.35, 0.35, -0.42
22137, 0.65, -0.35, 0.70, 0.14, 0.84, -0.56
22138, 0.65, -0.35, 0.70, 0.14, 0.49, -0.42
22139, 0.65, -0.35, 0.70, 0.70, 0.35, -0.35
22140, 0.65, -0.35, 0.70, 0.98, 0.00, -0.14
22141, 0.64, -0.35, 0.70, 0.98, -0.21, 0.49
22142, 0.65, -0.35, 0.70, 0.91, -1.19, 0.84
