t,ax,ay,az,gx,gy,gz
31325, 0.63, -0.26, 0.76, -1.05, -2.94, 1.89
31326, 0.63, -0.27, 0.76, -1.47, -2.03, 1.05
31327, 0.62, -0.26, 0.75, -0.42, -2.59, 1.47
31328, 0.63, -0.26, 0.76, -1.12, -3.15, 1.75
31329, 0.63, -0.26, 0.75, -1.68, -1.47, 1.82
31330, 0.63, -0.26, 0.75, -1.26, -1.75, 1.75
31331, 0.63, -0.26, 0.76, -0.56, -1.47, 1.68
31332, 0.63, -0.27, 0.76, 0.49, -2.03, 1.05
31333, 0.63, -0.26, 0.75, 0.42, -2.17, 0.63
31334, 0.63, -0.26, 0.75, 0.70, -2.80, 0.77
31335, 0.63, -0.27, 0.75, 0.56, -2.80, 0.98
31336, 0.63, -0.27, 0.75, 0.49, -1.96, 0.91
31337, 0.63, -0.27, 0.75, 0.35, -1.40, 0.42
31338, 0.63, -0.26, 0.75, 0.49, -0.91, 0.21
31339, 0.64, -0.26, 0.75, -0.07, -0.14, 0.07
31340, 0.64, -0.26, 0.75, -0.56, 0.42, -0.14
31341, 0.63, -0.27, 0.75, 0.21, 0.42, -0.14
31342, 0.63, -0.27, 0.75, 0.56, 0.63, -0.21
31343, 0.63, -0.26, 0.75, 0.35, 0.49, -0.56
31344, 0.63, -0.26, 0.75, 0.42, 0.35, -0.63
31345, 0.63, -0.26, 0.76, 0.42, 0.70, -0.63
31346, 0.63, -0.26, 0.76, 0.35, 0.28, -0.70
31347, 0.63, -0.27, 0.76, 0.42, 0.56, -0.63
31348, 0.62, -0.26, 0.76, 0.35, 0.63, -0.63
31349, 0.63, -0.26, 0.76, 0.07, 0.84, -0.56
31350, 0.62, -0.27, 0.76, -0.28, 0.00, -0.70
31351, 0.62, -0.27, 0.76, 0.07, -0.35, -0.07
31352, 0.62, -0.26, 0.76, 0.56, -0.49, 0.21
31353, 0.63, -0.26, 0.76, 0.21, -0.14, -0.21
31354, 0.63, -0.26, 0.76, 0.63, -0.14, -0.42
31355, 0.62, -0.26, 0.76, 0.14, -0.42, -0.14
31356, 0.63, -0.26, 0.76, 0.21, -0.35, -0.07
31357, 0.62, -0.26, 0.76, 0.21, -0.21, -0.07
31358, 0.62, -0.26, 0.76, 0.49, 0.00, 0.07
31359, 0.62, -0.26, 0.76, 0.42, -0.49, 0.28
31360, 0.62, -0.26, 0.76, 0.56, -0.56, 0.42
31361, 0.62, -0.26, 0.76, 0.84, 0.21, 0.49
31362, 0.62, -0.26, 0.76, 1.40, -0.07, 0.49
31363, 0.62, -0.26, 0.76, 1.12, 0.07, 0.63
31364, 0.62, -0.26, 0.76, 0.98, -0.49, 0.56
31365, 0.62, -0.27, 0.76, 1.05, -0.63, 0.42
31366, 0.62, -0.27, 0.76, 0.91, -1.54, 0.42
31367, 0.62, -0.27, 0.76, 0.21, -2.24, 0.49
31368, 0.50, -0.27, 0.76, 0.28, -2.52, 0.77
31369, 0.62, -0.26, 0.76, 0.35, -2.52, 0.91
31370, 0.62, -0.26, 0.76, 0.14, -1.89, 0.70
31371, 0.62, -0.26, 0.76, -0.07, -1.89, 0.49
31372, 0.62, -0.26, 0.76, 0.07, -2.31, 0.21
31373, 0.63, -0.26, 0.76, -0.56, -1.82, 0.35
31374, 0.62, -0.26, 0.76, -0.28, -1.47, 0.21
31375, 0.62, -0.26, 0.76, -0.35, -2.03, 0.07
31376, 0.62, -0.26, 0.76, -0.14, -2.24, 0.07
31377, 0.63, -0.26, 0.76, -0.07, -1.82, 0.07
31378, 0.62, -0.26, 0.76, -0.14, -1.47, -0.21
31379, 0.63, -0.26, 0.76, 0.42, -1.82, -0.21
31380, 0.62, -0.26, 0.76, 0.07, -1.19, -0.14
31381, 0.62, -0.26, 0.76, 0.21, -1.40, -0.28
31382, 0.63, -0.26, 0.75, -0.63, -0.77, -1.05
31383, 0.62, -0.26, 0.75, -17.36, -1.82, -0.28
31384, 0.62, -0.26, 0.76, 0.91, -2.24, 0.35
31385, 0.63, -0.26, 0.76, 0.14, -1.12, -0.49
31386, 0.62, -0.26, 0.76, 0.63, -0.91, -0.84
31387, 0.62, -0.26, 0.76, 0.49, -0.56, -0.84
31388, 0.63, -0.26, 0.76, -0.21, 17.50, -1.54
31389, 0.62, -0.27, 0.76, 0.42, -0.98, -1.05
31390, 0.62, -0.27, 0.76, 0.42, -1.12, -0.63
31391, 0.62, -0.26, 0.76, 0.98, -1.61, -0.77
31392, 0.62, -0.26, 0.76, 0.84, -2.10, -0.63
31393, 0.63, -0.26, 0.76, 0.91, -1.47, -0.21
31394, 0.63, -0.26, 0.76, 0.14, -0.84, -0.42
31395, 0.63, -0.26, 0.76, 0.77, -0.63, -0.42
31396, 0.62, -0.26, 0.76, 0.14, -0.42, -0.63
31397, 0.63, -0.26, 0.76, 0.49, -0.42, -0.49
31398, 0.62, -0.26, 0.76, -0.07, -1.05, -0.42
31399, 0.62, -0.26, 0.76, 0.42, -1.19, 0.07
31400, 0.63, -0.26, 0.76, 0.56, -1.33, 0.28
31401, 0.62, -0.26, 0.76, 1.26, -1.54, 0.35
31402, 0.63, -0.26, 0.76, 0.77, -1.33, 0.35
31403, 0.63, -0.26, 0.76, 0.14, -1.68, -0.07
31404, 0.63, -0.26, 0.76, 0.35, -1.82, 0.00
31405, 0.63, -0.25, 0.76, 0.00, -1.19, -0.07
31406, 0.63, -0.26, 0.76, 0.42, -1.05, -0.35
31407, 0.63, -0.26, 0.76, 0.91, -0.21, -0.56
31408, 0.62, -0.25, 0.76, 1.26, -0.70, 0.00
31409, 0.63, -0.26, 0.76, 1.47, -1.19, 0.77
31410, 0.63, -0.25, 0.76, 2.10, -0.56, 0.49
31411, 0.63, -0.25, 0.76, 1.61, -0.49, -0.56
